Tweet,Rating
"@thestanceman1 @_cmgk_ @DerGraslutscher @kkklawitter Dann muss er aber auch am Konsum- und Gemeinschaftsdenken arbeiten, weil wenn sich Leute nicht an die Einschränkungen und Rücksichtsname angesichts der Klimakrise gewöhnen können, kracht dir nach drei Generationen auch jede Weltraumsiedlung zusammen.",1.0
"@welt Ich denke in den USA muß auch CO2 Steuer gezahlt werden und dann gibt es das Wetter wie in DE.
So wird daß nichts und die Klimawandelgläubigen sind ja auch schon auf den Klimawandel ausserhalb von DE ausgewichen um noch etwas glaubwürdig zu bleiben.",1.0
"""Was wir heute tun, entscheidet darüber, wie die Welt morgen aussieht."" 🌍

#klimawahl #klimawandel #klimawählen #wirwählenklima #gemeinsamfürsklima #klimaschutz #klimastiftung #zukunftgestalten #klimaschutzjetzt #klimaschutz #klimastreik https://t.co/ctCY7gMusM",1.0
"Zwei Prozent des globalen Bruttoinlandsprodukts kostet es, den #Klimawandel aufzuhalten – seine Folgen werden auf fünf Prozent des BIP beziffert. Nichtstun kommt also teurer. Hier kommen alle wichtigen Zahlen rund um die #Weltrettung. #DebateEnergy https://t.co/shZZiRUsm9",1.0
"@ZuckerZucker3 Zuviel CO2 führt zur toxischen Übersäuerung? Dürfen wir da noch mal einhaken, wenn es um den Klimawandel geht?",1.0
"Ich bin mir immer koch nicht sicher: ist es zynisch, ignorant oder reine resignation?
Wie auch bei der Klimakrise ist nun jeder einzelne verantwortlich…
(Auch dass für geimpfte die Pandemie vorbei ist ist einfach nicht wahr, siehe Israel) https://t.co/snwYwwHZvy",1.0
"@polenz_r Wer „Erderhitzung“ statt „(prognostizierter) Erderwärmung um zwei+ Grad“ schreibt, will wohl eher nicht das Thema sachlich angehen…",1.0
"@ShobbShobb @therealborcasm1 @ZDFheute Klimawandel ist eine neumodische Erfindung die erst die letzten Jahrzehnte auftritt. In 4,6 Mrd Jahren Erdgeschichte kam es nie zu sowas.",2.0
"@SZ Sicher, Klimawandel gibt's ja nicht. Wahrscheinlich kapiert die Menschheit erst, dass der Klimawandel real existierend ist, wenn's eh zu spät ist. Dann können Milliardäre ins All fliegen ohne Rückfahrschein u alle sonstigen  Vermögenden ihr Geld fressen.",1.0
"@_cmgk_ @DerGraslutscher @kkklawitter Du kennst aber Musks Aussage dazu aber schon, oder?
Er will 50% seines Geldes den Problemen auf der Erde widmen und die anderen 50% einer Alternative falls wir - ob selbst verschuldet (Klimawandel) oder durch äußere Einflüsse - irgendwann nicht mehr hier leben können.",1.0
"@thinks_about_it @Shubik1 @johnny_raccoon Naja, Weltraumforschung hat Solar gefördert und benötigt und ist immer noch so. Satelliten sind auch wichtig für Messdaten usw. Weltraumforschung ist allgemein wichtig, auch für Krankheiten (gibt es auch ohne Klimawandel) usw.",1.0
"@Volksverpetzer #Laschet ist einfach gestrickt,eine notwendige Aufklärung d Bevölkerung über #Klimakrise kann daher nicht erfolgen weil er sie nicht versteht,er formuliert deshalb nebulöse Absichtserklärungen damit fossile Energie &amp; deren Betreiber ungestört weiter ihr Unwesen betreiben können https://t.co/YgsH0MnLAk",1.0
"@jill_please @oezgeschmoezge @proletopia @arbeitsunrecht @FAUGewerkschaft @juli_unruly @Kl3cr4ftLp @Meinungsmache3 @Fridays4future ca. 3 Wochen.

Titel: Intro: Gewerkschaft&amp;Arbeitskampf | 1,5° Erderwärmung schon in 5 Jahren? | Klimarecherche-Cringe, Warum gibt es den WMO-Jahresbericht nur auf englisch?

dann die Stream-VODs, aber die waren auch ungelistet",1.0
@cedview123 @Shubik1 @johnny_raccoon Ich glaube kaum das sie wichtiger ist als den Klimawandel zu bekämpfen.,1.0
"@Hochseeangler1 @DirkE89495589 @ShobbShobb @ZDFheute Klar. Es gibt auch Flacherdler. Es gibt immer Menschen die irgendwas absurdes behaupten.
Der anthropogene Klimawandel wird aber nur von ein paar Spinnern geleugnet und von Menschen weitergetragen die diese Aussagen null einordnen können.",1.0
@Cartoostrophal Gibt keinen Klimawandel genauso wie corona,1.0
"@_weissi @KamNoNym Ja hmm blöd ne, fast so als wär es für uns besser gewesen den Klimawandel rechtzeitig zu stoppen aber naja kannte ja keiner ahnen",1.0
"Die Treibhausgasemissionen können vom Wirtschaftswachstum entkoppelt werden. 

#Klimawandel #CO2Emissionen #Treibhausgasemissionen

https://t.co/AG5KLSsB7t https://t.co/7RTF81oQN1",2.0
"@AkteKeyenberg @Kreuzweg2021 @parents4future @MaWaLuetzerath @KulokoF @AlleDoerfer @klima_allianz So unhaltbar dieser Zustand in den #Garzweiler-Dörfern ist - Er hat auch etwas Gutes an sich. Dieses Urteil ergeht nach dem #KlimaUrteil des #BVG und auch nach den weltweit immer bedrohlich werdenden Folgen eines ungebremsten #Klimawandel-s. Daher, lasst uns hoffen.",1.0
"@Afelia Wir leben in der Trump-Zeit.
Wahlkampf ist reine Schmutzkampagne und Diffamierung jetzt.
Ich habe meine Entscheidung getroffen durch den Klimawandel, und kein Scheiss der Welt bringt mich davon ab, Grün zu wählen.",1.0
@RolandTichy Ist die globale Erderwärmung jetzt auch ad acta gelegt worden?,1.0
"""Man darf bei alledem nie aus den Augen verlieren, dass die Union ihre Klimapolitik sehr lang von bekannten Klimawandel-»Skeptikern« hat machen lassen, und von diversen Leuten, die sich mutmaßlich haben schmieren lassen."" https://t.co/WQTVvrF1uo via @derspiegel",1.0
"@SinansWoche Wachstum, Wohlstand und Ignoranz sorgen schon dafür, dass der Klimawandel nicht an erster Stelle steht.",1.0
"@Sunshin10843216 @Jasonvj2005 Ja aber was ist mit den anderen Ländern? Und es gibt ja genug, die der Klimawandel nicht interessiert. Die werden das ihren Kindern auch nicht beibringen oder? Ich hoffe du hast recht☹️",1.0
"Um mal die Dimension der #Klimakrise zu verdeutlichen: Bis zum Ende des Jahrhunderts werden 45-70% der globalen Landfäche nicht ohne technische Hilfsmittel bewohnbar sein. Aktuell sind es 12%. #Klimakatastrophe #LaschetVerhindern #PIRATEN

https://t.co/NvavatZEAE",2.0
"@TsiJulian @ZDFheute Ja, weil viele den Klimawandel immer noch als konstante Temperaturerhöhung sehen möchten. Deswegen verweist man bei tiefen Temperaturen darauf, dass es dadurch in anderen Regionen überdurchschnittlich heiß ist. Der Klimawandel führt zu extremen Wetterphänomenen.",1.0
"Kärnten, der Meister des Europameisters im Bodenverbrauch! #Klimakrise #ÖkologischeKrise https://t.co/UQkLn76VRA",1.0
"@janoschdahmen Angesichts der Tatsache, dass die Klimakrise eine erheblich größere als die Covid-19-Pandemie ist, ist Laschet als Bundeskanzler eher Bock als Gärtner. Da brauche ich keinen Hashtag. https://t.co/lOprOkbP8K",1.0
"@stein_til @svelevant @larsweisbrod Und was genau hat Wunschdenken mit der Realität zu tun?

Niemand hat Bock auf die Klimakrise, aber die ist nun mal Realität. Jetzt kann man entweder die ganze Sache ignorieren und alles schlimmer machen, oder man überlegt sich sinnvolle wenig aufwendige Maßnahmen!",1.0
"Die extreme #Hitzewelle in #Kanada hat in den vergangenen Wochen Menschenleben gekostet. Expertïnnen sagen, dass die Extremsituation ohne #Klimawandel nahezu unmöglich gewesen wäre. @ludwigobermeier berichtet in @riffklima zu den Hintergründen. https://t.co/PRzZQYav8G #Klima https://t.co/3hWa8wkd4A",2.0
"„Wer jahrelange soziale Ungleichheit befördere und dann die soziale Frage als Vorwand missbrauche, um die Klimakrise nicht zu bewältigen, betreibe Heuchelei.“ https://t.co/KPkY3dYZZg",1.0
"@EduardStaudt Der Welthunger wurde bis 2015 stetig vermindert. Jetzt ist er drastisch gestiegen. Zu Verteilungsproblemen kommt Produktionsminderung dank #Klimawandel. Wer den nicht aufhalten will und sich zugleich über #Flüchtlinge beschwert, handelt unredlich. #AfD
https://t.co/1d63h4wiW3",1.0
Klimawandel: Unser Nachbarland Polen setzt auf Atomkraft und will 6 Reaktorblöcke bauen. 2/3 der Bevölkerung unterstützen den Plan. #Energiewende https://t.co/fKBKqZ3gbP,1.0
"@marhiver @CDU @ArminLaschet @ARD_BaB Wenn es nach CDU-Wählern geht, wird ungefähr dort mit wirksamen Maßnahmen angefangen, wo die Grafik Median bei 2060 steht. Also dann, wenn alle den Klimawandel drastisch am eigenen Leib spüren. Dann ist die Maximalerwärmung nicht mehr zu bremsen.",1.0
"Ich versteh echt nicht, warum alle wegen Fußball sone Welle machen.

Ist ja nicht so, als gäbe es wichtigeres auf der Welt oder so. Klimawandel beispielsweise. Oder die noch nicht beendete Pandemie.

Aber sowas scheint die Leute ja noch nie gejuckt zu haben. 🤪",1.0
"@gay_wolfgang @ole_kracht Schön wäre es, leider ist der Klimawandel unwiderruflich. Statt Unfug zu betreiben, sollte man sich endlich auf die schöne neue Lage vorbereiten.",1.0
"@WolfgangD20 @GinaHartmann5 @Beatrix_vStorch Seit ca 30Jahren ist wissenschaftlich eindeutig belegt,daß es menschengemachten Klimawandel gibt.
Weiß jetzt nicht,was 'Medien' dafür können.
'Klimajünger' klingt für mich nach Kampfbegriff  'alternativer' Medien.Da wird wissensch. Erkenntnis meist geleugnet.",1.0
"Abseits Deutschlands gehen viele Länder nun andere Wege, gerade auch mit Blick auf den Klimawandel. Zum Nachdenken 👇
https://t.co/hR4bzNbTnK",1.0
@FleppGianluca @PSPresseschau Leider stammen die Aufnahmen von vor Spielbeginn. Die Leute sind dort durchgebrochen um ins Stadion ohne Ticket zu gelangen. Wahrscheinlich gibt es aber durch den Klimawandel inzwischen selbst in London Polarnächte. So dass es draussen immer noch Hell ist kurz nach midnight,1.0
"@Nicole10887819 @uransoft @bzberlin @Die_Gruenen Die Grünen reden nicht erst seit Fr Thunberg vom Klimawandel. 
Ahja Fischer, der Außenminister der Deutschland in einen völkerrechtlich interessanten Angriffskrieg involviert hat. Sehr vernünftig.",1.0
Diese dumme Kind bekommt nur Beachtung weil sie Retsma Zigaretten Imperium die Tochter ist sonst würde die keiner angucken ok doch im Sauna Club 😂😂😂sie labert alles weiter mit der Klimalüge. Wenn Trump zurück wird er es ihr erklären das es keinen Klimawandel gibt. Einfach klap https://t.co/oBu88bvKWx,1.0
"super...☹️ freue mich schon narrisch drauf, wieder gegrillt zu werden
Und: nein, es gibt keinen #Klimawandel! https://t.co/lZLhqpd17z",1.0
"Der Klimawandel ist real und bedroht sowohl unsere Sicherheit, als auch unseren Wohlstand.
 https://t.co/NdhM0hO8Fw https://t.co/UMEYgAvker",1.0
"Kampf gegen Corona: Politiker und Lobbyisten verlangen Abkehr von der Inzidenz als einzigem Maßstab Haha, Ihr werdet Euch noch wundern, was der Klimawandel uns noch alles bietet
https://t.co/GxhCnevOEX via @derspiegel",1.0
"@LibertyLucas26 Er sucht sich ja schon seine Zweitverwendung, in dem er sich jetzt nach und nach, immer öfter zur Klimakrise meldet und dort seine Expertise als kLiMAexPeRte zu Wort meldet 🤔",1.0
"@ZDFheute Es trifft mal wieder zu, wenn man die ganzen Klimawandelleugner hier sieht. Aber leider behält die Wissenschaft stets Recht, nur werdet ihr es nie begreifen... #DeathValley #Klimakrise https://t.co/YdRQg8Em0R",1.0
"In Spanien könnten heute Temperaturen von 50°C erreicht werden.
In Norwegen wurden über 30°C gemessen. In Russland ebenfalls.

Der Klimawandel ist kein Gespenst der Zukunft, der Klimawandel zeigt sich bereits.",1.0
"#Corona, #Klimawandel, #Weltgeschehen: Engagierte Journalistïnnen berichten zu aktuellen Themen und Hintergründen. Unsere Beiträge gehen tief, schaffen Klarheit, bewegen. Bleib mit uns informiert ab 8 Euro im Monat. Werbefrei und jederzeit kündbar! https://t.co/rHFXPXVtzM #News https://t.co/yrnNriiEQS",1.0
"@robsenase @CathrinRamelow @Schfer40018565 @Luisamneubauer 1913 gab es bereits 57°C (im Schatten). Da soll es ja angeblich noch keinen Klimawandel gegeben haben.
Und offensichtlich haben Sie diesen tweet nicht gesehen
https://t.co/ekEUgXDchd",1.0
Menschen für #Braunkohle enteignen trotz Klimakrise? Tagebaubetroffene haben endlich effektiven Rechtschutz und einen fairen Interessensausgleich verdient. https://t.co/Cn5RmI0evw,0.0
"Mein Channel wurde über Nacht von @YouTube gelöscht. 

Ohne jegliche Vorwarnung, ohne nähere Angabe von Gründen. Hatte 0 CopyRight-Claims oder sonst was.

Meine Inhalte bisher: Gewerkschaftsarbeit, Klimawandel (3 Videos) + Stream-VODs (ungelistet)

Ich bin völlig aufgelöst :( https://t.co/jiIBFADZTL",1.0
"„Die höchste je gemessene #CO2-Konzentration wurde im Mai diesen Jahres gemessen.“ 
#Klimakrise  https://t.co/kNhX6XXuLt",1.0
"@Shurjoka ich finde auch das über themen wie klimawandel umweltverschmutzung usw zu wenig berichtet wird 
es ist aber auch wichtig über fehlverhalten von kanzlerkandidaten zu berichten",1.0
Starkregen und Hitze – neue Details zum Klimawandel https://t.co/63GPP7rRq1,1.0
"Wer in diesen Zeiten keine Partei wählt, die wirklich schnell und effektiv etwas gegen den #Klimawandel unternimmt, zerstört halt auch nur die eigene Zukunft - und die der Menschheit. #bundestagswahl  https://t.co/8dngtmgDQT",1.0
"@Cartoostrophal Wer glaubt, die Grünen wählen bedeutet den Klimawandel aufhalten, der glaubt auch das ein Zitronenfalter   Zitronen faltet.
Das Klima wird sich schon von allein wieder ändern, genau wie vor 1000 Jahren. Nur keine Angst...",1.0
"Alan Poser ist noch ganz voller Begeisterung darüber, wie humorvoll Ulf Poschardt und seine Porsche mit der Klimakrise umgehen. Motto: In der Hitze verrecken wie die armen Menschen in Afrika, aber ironisch. https://t.co/I9y3ebG19h",1.0
"Während die Medien fast nur über die Hitzewellen im globalen Norden (Kanada &amp; USA) berichten, bringt die Klimakrise im Irak die Temperatur auf unfassbare 50 Grad im Schatten, Stromausfälle und Proteste in der Bevölkerung.

Wo bleibt die Hilfe aus reichen verantwortlichen Ländern? https://t.co/DwgB9jZ2i1",1.0
"@Jane_BitchPitch Man hat den Eindruck, der Armin möchte mit sozialer Kälte die Erderwärmung stoppen.",1.0
"@ChristineLoriol Die Hauptprobe dafür, wie weitsichtig, informiert und solidarisch wir uns bei der Bekämpfung des Klimawandel verhalten werden. Sehr beruhigend. 😨",1.0
#AFDP ist ein allgemeines Lebensrisiko. Sie fördert #Neoliberalismus die folgenden Themen sind ihnen wohl egal: #Longcovid #Klimakrise #Hitzetote #Feinstaubbelastung #Armut .... https://t.co/bU77xSyI1e,1.0
"@_FriedrichMerz Wenn Wähler wichtiger sind als Bürger, dann wird der Wahlkampf zynisch. Egal, ob es um die 4. Covid-Welle, die Klimakrise oder Steuersenkungen geht.",1.0
"Umgang mit Klimawandel: Reden wir doch mal über Armin Laschet - https://t.co/WUfGtQcH17

-

Damit diejenigen, die immer noch ihr Kreuz bei der #CDU machen wollen, wissen, auf wen sie sich da einlassen. #laschetverhindern #laschet",1.0
"Mehr auf https://t.co/lcUtYHmUQN
#ZeroHunger #ZukunftOhneHunger #Klimakrise",1.0
"@UlkHulk Nein. Vermieter sollen dazu animiert werden, durch Modernisierungsmaßnahmen die C02-Emissionen ihrer Immobilien zu reduzieren. Und diese Fragen werfe nicht ich auf, sondern die Wissenschaften, die sich mit Klimakrise und Klimaschutz befassen. Bitte. Danke.",1.0
"@marjulwagner @Roobarb16 Die Lösung der genannten und anderer Probleme (z.B. Klimakrise) wird ermöglicht durch private Firmen, die superreichen, gelangweilten Leuten einen Spass-Ausflug ins Weltall anbieten?
*Das* ist der Zweck des Unternehmens. Privat finanzierte richtige Forschung gibt es aber auch.",1.0
"@Neudorf16 @ErhardScherfer Sehe ich auch so. Weltraumtourismus wäre der erste gute Schritt. Den Klimawandel hält man nicht dadurch auf, dass man den Pioniergeist einschränkt, sondern die Energiewende einleitet. Die nächsten Jahrzehnte könnten bahnbrechend für die Raumfahrt werden. Das ist so wichtig!",1.0
@ShobbShobb @ZDFheute seit endstehung der erde gibt es den klimawandel und den wird niemand aufhalten können..... und extremwetter gab es auch schon immer.... grüsse an deine dinos im garten,1.0
"Sobald wir über Covid19, Klimawandel etc. Reden sind die Konsequenzen dieser gezeigten Ignoranz noch bedeutender und der Schaden für andere extrem. 
Deswegen sind starke, verbindliche Regeln und Gesetze leider notwendig, weil sonst die notwendigen Ziele nicht erreicht werden.",1.0
"""es ist ethisch leichter vertretbar, Pornos zu gucken als Männer-#Fußball"": auch, weil ""in der Welt des Sports trotz #Klimakrise und #FridaysforFuture die fossilen Werber das Zepter übernommen haben.""

https://t.co/9vkjR5VSol https://t.co/59YSmzAHpq",1.0
@ZDFheute Klimawandel leugnen kostet. Zeit dringend etwas zu tun. Und zwar global.,1.0
"@Reptolord Die Amis haben sich zur Jahrtausendwende teilweise damit rausgeredet etwas gegen den Klimawandel zu tun, weil man ja einfach ein Sonnensegel vor die Erde hängen könnte und Problem gelöst.
Mit eine vernünftigen Mondbasis könnte man endlich mit der Produktion beginnen.",1.0
"""Unterirdische #Ökosysteme spielen eine bedeutende Rolle für das Verständnis des #Klimawandel's""
Fast 25 % der pflanzlichen #Biomasse weltweit liegt unter der Erde👇

Study👉https://t.co/DhX6uUPmiU https://t.co/jKRrrRxznW",2.0
"@ThelenUte Diese Massen, müsste man dafür genau so begeistern, um den Klimawandel, endlich ernst zu nehmen. Träumend geschrieben. Hihihi",1.0
"@G92456252 @Alebrei @_FriedrichMerz Dazu kommen dann noch sein Opus-Dei-Einflüsterer und seine seltsame Gereiztheit, wenn man ihn auf Ungereimtheiten bzgl seiner ""Klimapolitik"" in NRW anspricht. Und dann gibt es noch sein gigantisches Unverständnis bzgl Wissenschaft und die Weigerung der Klimawandel-Bekämpfung.",1.0
"@larsweisbrod Wenn man medizin/wirtschaftl/gesellschaftl Folgen der Verbreitung hochansteckender Erreger wie SARS-COV-2 nicht verstanden hat, ist ihr Tweet nachvollziehbar. 

Wenn man Folgen von Klimakrise nicht versteht, denkt man vielleicht auch Klimaschutz ist zu teuer!

Unwissenheit! https://t.co/ficjbO1TZ0",1.0
Für den 🌳🦉🌳🦇🌳 🐦 Zukunftswald müssen mehr abgestorbene Bäume in den Wäldern verbleiben. Deshalb brauchen wir eine naturnahe Waldwirtschaft. #Wald #Waldsterben #Klimawandel #Artenschutz @umwelthessen https://t.co/IjOwGasRIn,2.0
"@PupsBakunin Oder zumindest weniger als wir, denn die Klimakrise betrifft natürlich jeden Menschen auf der Welt mehr oder weniger.",1.0
